dataset,method,metric_name,metric_value,ci_lower,ci_upper,feature_dim,best_c,best_lr,best_batch_size,n_train,n_val,n_test,seed,model,name,normalization,image_size,interpolation,partition,bands,num_classes,c_range_start,c_range_stop,c_range_num,merge_val,bootstrap,fw_iou,precision,recall,f1,ece,rms_ce,mce,ece_ts,rms_ce_ts,mce_ts,temperature,calibration_n_bins
forestnet,intrinsic_dim,id_TwoNN_train,6.0691962242126465,0.0,0.0,1280,,,,6464,989,993,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,model_native,224,bilinear,default,all,12,-6,5,60,True,200,,,,,,,,,,,,
forestnet,intrinsic_dim,id_MLE_train,5.723784446716309,0.0,0.0,1280,,,,6464,989,993,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,model_native,224,bilinear,default,all,12,-6,5,60,True,200,,,,,,,,,,,,
forestnet,intrinsic_dim,id_lPCA_train,8.0,0.0,0.0,1280,,,,6464,989,993,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,model_native,224,bilinear,default,all,12,-6,5,60,True,200,,,,,,,,,,,,
m-brick-kiln,intrinsic_dim,id_TwoNN_train,7.992762565612793,0.0,0.0,1280,,,,15063,999,999,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,model_native,224,bilinear,default,all,2,-6,5,60,True,200,,,,,,,,,,,,
m-brick-kiln,intrinsic_dim,id_MLE_train,8.026605606079102,0.0,0.0,1280,,,,15063,999,999,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,model_native,224,bilinear,default,all,2,-6,5,60,True,200,,,,,,,,,,,,
m-brick-kiln,intrinsic_dim,id_lPCA_train,3.0,0.0,0.0,1280,,,,15063,999,999,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,model_native,224,bilinear,default,all,2,-6,5,60,True,200,,,,,,,,,,,,
forestnet,intrinsic_dim,id_TwoNN_train,5.764487266540527,0.0,0.0,1280,,,,6464,989,993,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,bandspec_zscore,224,bilinear,default,all,12,-6,5,60,True,200,,,,,,,,,,,,
forestnet,intrinsic_dim,id_MLE_train,4.513591289520264,0.0,0.0,1280,,,,6464,989,993,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,bandspec_zscore,224,bilinear,default,all,12,-6,5,60,True,200,,,,,,,,,,,,
forestnet,intrinsic_dim,id_lPCA_train,6.0,0.0,0.0,1280,,,,6464,989,993,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,bandspec_zscore,224,bilinear,default,all,12,-6,5,60,True,200,,,,,,,,,,,,
eurosat-spatial,intrinsic_dim,id_TwoNN_train,7.866468906402588,0.0,0.0,1280,,,,16200,5400,5400,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,bandspec_zscore,224,bilinear,default,all,10,-6,5,60,True,200,,,,,,,,,,,,
eurosat-spatial,intrinsic_dim,id_MLE_train,5.728475570678711,0.0,0.0,1280,,,,16200,5400,5400,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,bandspec_zscore,224,bilinear,default,all,10,-6,5,60,True,200,,,,,,,,,,,,
eurosat-spatial,intrinsic_dim,id_lPCA_train,5.0,0.0,0.0,1280,,,,16200,5400,5400,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,bandspec_zscore,224,bilinear,default,all,10,-6,5,60,True,200,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_TwoNN_train,5.527332305908203,0.0,0.0,1280,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,bandspec_zscore,224,bilinear,default,all,10,-6,5,60,True,200,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_MLE_train,4.389270305633545,0.0,0.0,1280,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,bandspec_zscore,224,bilinear,default,all,10,-6,5,60,True,200,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_lPCA_train,6.0,0.0,0.0,1280,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,bandspec_zscore,224,bilinear,default,all,10,-6,5,60,True,200,,,,,,,,,,,,
m-brick-kiln,intrinsic_dim,id_TwoNN_train,7.051425457000732,0.0,0.0,1280,,,,15063,999,999,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,bandspec_zscore,224,bilinear,default,all,2,-6,5,60,True,200,,,,,,,,,,,,
m-brick-kiln,intrinsic_dim,id_MLE_train,6.023646831512451,0.0,0.0,1280,,,,15063,999,999,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,bandspec_zscore,224,bilinear,default,all,2,-6,5,60,True,200,,,,,,,,,,,,
m-brick-kiln,intrinsic_dim,id_lPCA_train,4.0,0.0,0.0,1280,,,,15063,999,999,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,bandspec_zscore,224,bilinear,default,all,2,-6,5,60,True,200,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_TwoNN_train,6.500753879547119,0.0,0.0,1280,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,model_native,224,bilinear,default,all,10,-6,5,60,True,200,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_MLE_train,5.086782455444336,0.0,0.0,1280,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,model_native,224,bilinear,default,all,10,-6,5,60,True,200,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_lPCA_train,3.0,0.0,0.0,1280,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,model_native,224,bilinear,default,all,10,-6,5,60,True,200,,,,,,,,,,,,
m-bigearthnet,intrinsic_dim,id_TwoNN_train,9.293885231018066,0.0,0.0,1280,,,,20000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,model_native,224,bilinear,default,all,43,-6,5,60,True,200,,,,,,,,,,,,
m-bigearthnet,intrinsic_dim,id_MLE_train,7.6151556968688965,0.0,0.0,1280,,,,20000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,model_native,224,bilinear,default,all,43,-6,5,60,True,200,,,,,,,,,,,,
m-bigearthnet,intrinsic_dim,id_lPCA_train,4.0,0.0,0.0,1280,,,,20000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,model_native,224,bilinear,default,all,43,-6,5,60,True,200,,,,,,,,,,,,
m-bigearthnet,intrinsic_dim,id_TwoNN_train,8.693437576293945,0.0,0.0,1280,,,,20000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,bandspec_zscore,224,bilinear,default,all,43,-6,5,60,True,200,,,,,,,,,,,,
