dataset,method,metric_name,metric_value,ci_lower,ci_upper,feature_dim,best_c,best_lr,best_batch_size,n_train,n_val,n_test,seed,model,name,normalization,image_size,interpolation,partition,bands,num_classes,c_range_start,c_range_stop,c_range_num,merge_val,bootstrap,fw_iou,precision,recall,f1,ece,rms_ce,mce,ece_ts,rms_ce_ts,mce_ts,temperature,calibration_n_bins
forestnet,intrinsic_dim,id_TwoNN_train,5.453754425048828,0.0,0.0,1024,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,model_native,224,bilinear,default,rgb,12,-6,4,40,True,200,,,,,,,,,,,,
forestnet,intrinsic_dim,id_MLE_train,4.964242458343506,0.0,0.0,1024,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,model_native,224,bilinear,default,rgb,12,-6,4,40,True,200,,,,,,,,,,,,
forestnet,intrinsic_dim,id_lPCA_train,7.0,0.0,0.0,1024,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,model_native,224,bilinear,default,rgb,12,-6,4,40,True,200,,,,,,,,,,,,
benv2,intrinsic_dim,id_TwoNN_train,12.291695594787598,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,model_native,224,bilinear,default,rgb,19,-6,4,40,True,200,,,,,,,,,,,,
benv2,intrinsic_dim,id_MLE_train,8.966568946838379,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,model_native,224,bilinear,default,rgb,19,-6,4,40,True,200,,,,,,,,,,,,
benv2,intrinsic_dim,id_lPCA_train,4.0,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,model_native,224,bilinear,default,rgb,19,-6,4,40,True,200,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_TwoNN_train,10.507024765014648,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,model_native,224,bilinear,default,rgb,10,-6,4,40,True,200,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_MLE_train,7.662672996520996,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,model_native,224,bilinear,default,rgb,10,-6,4,40,True,200,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_lPCA_train,4.0,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,model_native,224,bilinear,default,rgb,10,-6,4,40,True,200,,,,,,,,,,,,
m-bigearthnet,intrinsic_dim,id_TwoNN_train,12.905718803405762,0.0,0.0,1024,,,,20000,1000,1000,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,model_native,224,bilinear,default,rgb,43,-6,4,40,True,200,,,,,,,,,,,,
m-bigearthnet,intrinsic_dim,id_MLE_train,10.85363483428955,0.0,0.0,1024,,,,20000,1000,1000,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,model_native,224,bilinear,default,rgb,43,-6,4,40,True,200,,,,,,,,,,,,
m-bigearthnet,intrinsic_dim,id_lPCA_train,4.0,0.0,0.0,1024,,,,20000,1000,1000,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,model_native,224,bilinear,default,rgb,43,-6,4,40,True,200,,,,,,,,,,,,
m-brick-kiln,intrinsic_dim,id_TwoNN_train,10.584359169006348,0.0,0.0,1024,,,,15063,999,999,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,model_native,224,bilinear,default,rgb,2,-6,4,40,True,200,,,,,,,,,,,,
m-brick-kiln,intrinsic_dim,id_MLE_train,10.765790939331055,0.0,0.0,1024,,,,15063,999,999,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,model_native,224,bilinear,default,rgb,2,-6,4,40,True,200,,,,,,,,,,,,
m-brick-kiln,intrinsic_dim,id_lPCA_train,5.0,0.0,0.0,1024,,,,15063,999,999,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,model_native,224,bilinear,default,rgb,2,-6,4,40,True,200,,,,,,,,,,,,
m-forestnet,intrinsic_dim,id_TwoNN_train,5.514860153198242,0.0,0.0,1024,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,model_native,224,bilinear,default,rgb,12,-6,4,40,True,200,,,,,,,,,,,,
m-forestnet,intrinsic_dim,id_MLE_train,4.947869300842285,0.0,0.0,1024,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,model_native,224,bilinear,default,rgb,12,-6,4,40,True,200,,,,,,,,,,,,
m-forestnet,intrinsic_dim,id_lPCA_train,8.0,0.0,0.0,1024,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,model_native,224,bilinear,default,rgb,12,-6,4,40,True,200,,,,,,,,,,,,
m-pv4ger,intrinsic_dim,id_TwoNN_train,11.491120338439941,0.0,0.0,1024,,,,11814,999,999,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,model_native,224,bilinear,default,rgb,2,-6,4,40,True,200,,,,,,,,,,,,
m-pv4ger,intrinsic_dim,id_MLE_train,8.85820484161377,0.0,0.0,1024,,,,11814,999,999,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,model_native,224,bilinear,default,rgb,2,-6,4,40,True,200,,,,,,,,,,,,
m-pv4ger,intrinsic_dim,id_lPCA_train,8.0,0.0,0.0,1024,,,,11814,999,999,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,model_native,224,bilinear,default,rgb,2,-6,4,40,True,200,,,,,,,,,,,,
treesatai,intrinsic_dim,id_TwoNN_train,11.188875198364258,0.0,0.0,1024,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,model_native,224,bilinear,default,rgb,15,-6,4,40,True,200,,,,,,,,,,,,
treesatai,intrinsic_dim,id_MLE_train,9.64232063293457,0.0,0.0,1024,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,model_native,224,bilinear,default,rgb,15,-6,4,40,True,200,,,,,,,,,,,,
treesatai,intrinsic_dim,id_lPCA_train,5.0,0.0,0.0,1024,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,model_native,224,bilinear,default,rgb,15,-6,4,40,True,200,,,,,,,,,,,,
benv2,intrinsic_dim,id_TwoNN_train,11.962973594665527,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,bandspec_zscore,224,bilinear,default,rgb,19,-6,4,40,True,200,,,,,,,,,,,,
benv2,intrinsic_dim,id_MLE_train,8.67271900177002,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,bandspec_zscore,224,bilinear,default,rgb,19,-6,4,40,True,200,,,,,,,,,,,,
benv2,intrinsic_dim,id_lPCA_train,6.0,0.0,0.0,1024,,,,20000,4000,4000,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,bandspec_zscore,224,bilinear,default,rgb,19,-6,4,40,True,200,,,,,,,,,,,,
eurosat-spatial,intrinsic_dim,id_TwoNN_train,11.154184341430664,0.0,0.0,1024,,,,16200,5400,5400,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,bandspec_zscore,224,bilinear,default,rgb,10,-6,4,40,True,200,,,,,,,,,,,,
eurosat-spatial,intrinsic_dim,id_MLE_train,7.643531799316406,0.0,0.0,1024,,,,16200,5400,5400,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,bandspec_zscore,224,bilinear,default,rgb,10,-6,4,40,True,200,,,,,,,,,,,,
eurosat-spatial,intrinsic_dim,id_lPCA_train,5.0,0.0,0.0,1024,,,,16200,5400,5400,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,bandspec_zscore,224,bilinear,default,rgb,10,-6,4,40,True,200,,,,,,,,,,,,
