dataset,method,metric_name,metric_value,ci_lower,ci_upper,feature_dim,best_c,best_lr,best_batch_size,n_train,n_val,n_test,seed,model,name,normalization,image_size,interpolation,partition,bands,num_classes,c_range_start,c_range_stop,c_range_num,merge_val,bootstrap,fw_iou,precision,recall,f1,ece,rms_ce,mce,ece_ts,rms_ce_ts,mce_ts,temperature,calibration_n_bins
m-forestnet,intrinsic_dim,id_TwoNN_train,5.978498458862305,0.0,0.0,768,,,,6464,989,993,0,torchgeo_bench.models.OlmoEarthBenchModel,olmoearth_v1_2_base_landsat_as_s2,bandspec_zscore,,bilinear,default,all,12,-6,4,40,True,200,,,,,,,,,,,,
m-forestnet,intrinsic_dim,id_MLE_train,4.9907732009887695,0.0,0.0,768,,,,6464,989,993,0,torchgeo_bench.models.OlmoEarthBenchModel,olmoearth_v1_2_base_landsat_as_s2,bandspec_zscore,,bilinear,default,all,12,-6,4,40,True,200,,,,,,,,,,,,
m-forestnet,intrinsic_dim,id_lPCA_train,8.0,0.0,0.0,768,,,,6464,989,993,0,torchgeo_bench.models.OlmoEarthBenchModel,olmoearth_v1_2_base_landsat_as_s2,bandspec_zscore,,bilinear,default,all,12,-6,4,40,True,200,,,,,,,,,,,,
resisc45,intrinsic_dim,id_TwoNN_train,9.96025276184082,0.0,0.0,768,,,,18900,6300,6300,0,torchgeo_bench.models.OlmoEarthBenchModel,olmoearth_v1_2_base_landsat_as_s2,bandspec_zscore,,bilinear,default,rgb,45,0034e633d9e582ae,-6,4,40,True,200,,,,,,,,,,,,,,
resisc45,intrinsic_dim,id_MLE_train,9.739221572875977,0.0,0.0,768,,,,18900,6300,6300,0,torchgeo_bench.models.OlmoEarthBenchModel,olmoearth_v1_2_base_landsat_as_s2,bandspec_zscore,,bilinear,default,rgb,45,0034e633d9e582ae,-6,4,40,True,200,,,,,,,,,,,,,,
resisc45,intrinsic_dim,id_lPCA_train,13.0,0.0,0.0,768,,,,18900,6300,6300,0,torchgeo_bench.models.OlmoEarthBenchModel,olmoearth_v1_2_base_landsat_as_s2,bandspec_zscore,,bilinear,default,rgb,45,0034e633d9e582ae,-6,4,40,True,200,,,,,,,,,,,,,,
resisc45,intrinsic_dim,spectrum_effective_rank_train,16.41296407738761,0.0,0.0,768,,,,18900,6300,6300,0,torchgeo_bench.models.OlmoEarthBenchModel,olmoearth_v1_2_base_landsat_as_s2,bandspec_zscore,,bilinear,default,rgb,45,0034e633d9e582ae,-6,4,40,True,200,,,,,,,,,,,,,,
resisc45,intrinsic_dim,spectrum_participation_ratio_train,7.942416690629201,0.0,0.0,768,,,,18900,6300,6300,0,torchgeo_bench.models.OlmoEarthBenchModel,olmoearth_v1_2_base_landsat_as_s2,bandspec_zscore,,bilinear,default,rgb,45,0034e633d9e582ae,-6,4,40,True,200,,,,,,,,,,,,,,
resisc45,intrinsic_dim,spectrum_pc1_variance_ratio_train,0.2656784444959522,0.0,0.0,768,,,,18900,6300,6300,0,torchgeo_bench.models.OlmoEarthBenchModel,olmoearth_v1_2_base_landsat_as_s2,bandspec_zscore,,bilinear,default,rgb,45,0034e633d9e582ae,-6,4,40,True,200,,,,,,,,,,,,,,
resisc45,intrinsic_dim,spectrum_pc10_variance_ratio_train,0.8140957784747103,0.0,0.0,768,,,,18900,6300,6300,0,torchgeo_bench.models.OlmoEarthBenchModel,olmoearth_v1_2_base_landsat_as_s2,bandspec_zscore,,bilinear,default,rgb,45,0034e633d9e582ae,-6,4,40,True,200,,,,,,,,,,,,,,
resisc45,intrinsic_dim,spectrum_spectral_anisotropy_train,0.26472105002984525,0.0,0.0,768,,,,18900,6300,6300,0,torchgeo_bench.models.OlmoEarthBenchModel,olmoearth_v1_2_base_landsat_as_s2,bandspec_zscore,,bilinear,default,rgb,45,0034e633d9e582ae,-6,4,40,True,200,,,,,,,,,,,,,,
resisc45,intrinsic_dim,id_TwoNN_train,9.96025276184082,0.0,0.0,768,,,,18900,6300,6300,0,torchgeo_bench.models.OlmoEarthBenchModel,olmoearth_v1_2_base_landsat_as_s2,model_native,,bilinear,default,rgb,45,5a3674b22f8f36f4,-6,4,40,True,200,,,,,,,,,,,,,,
resisc45,intrinsic_dim,id_MLE_train,9.739221572875977,0.0,0.0,768,,,,18900,6300,6300,0,torchgeo_bench.models.OlmoEarthBenchModel,olmoearth_v1_2_base_landsat_as_s2,model_native,,bilinear,default,rgb,45,5a3674b22f8f36f4,-6,4,40,True,200,,,,,,,,,,,,,,
resisc45,intrinsic_dim,id_lPCA_train,13.0,0.0,0.0,768,,,,18900,6300,6300,0,torchgeo_bench.models.OlmoEarthBenchModel,olmoearth_v1_2_base_landsat_as_s2,model_native,,bilinear,default,rgb,45,5a3674b22f8f36f4,-6,4,40,True,200,,,,,,,,,,,,,,
resisc45,intrinsic_dim,spectrum_effective_rank_train,16.41296407738761,0.0,0.0,768,,,,18900,6300,6300,0,torchgeo_bench.models.OlmoEarthBenchModel,olmoearth_v1_2_base_landsat_as_s2,model_native,,bilinear,default,rgb,45,5a3674b22f8f36f4,-6,4,40,True,200,,,,,,,,,,,,,,
resisc45,intrinsic_dim,spectrum_participation_ratio_train,7.942416690629201,0.0,0.0,768,,,,18900,6300,6300,0,torchgeo_bench.models.OlmoEarthBenchModel,olmoearth_v1_2_base_landsat_as_s2,model_native,,bilinear,default,rgb,45,5a3674b22f8f36f4,-6,4,40,True,200,,,,,,,,,,,,,,
resisc45,intrinsic_dim,spectrum_pc1_variance_ratio_train,0.2656784444959522,0.0,0.0,768,,,,18900,6300,6300,0,torchgeo_bench.models.OlmoEarthBenchModel,olmoearth_v1_2_base_landsat_as_s2,model_native,,bilinear,default,rgb,45,5a3674b22f8f36f4,-6,4,40,True,200,,,,,,,,,,,,,,
resisc45,intrinsic_dim,spectrum_pc10_variance_ratio_train,0.8140957784747103,0.0,0.0,768,,,,18900,6300,6300,0,torchgeo_bench.models.OlmoEarthBenchModel,olmoearth_v1_2_base_landsat_as_s2,model_native,,bilinear,default,rgb,45,5a3674b22f8f36f4,-6,4,40,True,200,,,,,,,,,,,,,,
resisc45,intrinsic_dim,spectrum_spectral_anisotropy_train,0.26472105002984525,0.0,0.0,768,,,,18900,6300,6300,0,torchgeo_bench.models.OlmoEarthBenchModel,olmoearth_v1_2_base_landsat_as_s2,model_native,,bilinear,default,rgb,45,5a3674b22f8f36f4,-6,4,40,True,200,,,,,,,,,,,,,,
